variant,benchmark,input_value,input_metric,group,name,time_lo_s,time_mid_s,time_hi_s,units
32-reg,collatz,17,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,collatz,17,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,17,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,17,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,17,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,collatz,17,n,prove,r1cs_aux,0.001000,0.001000,0.003000,s
32-reg,collatz,17,n,prove,commit,0.017000,0.017000,0.019000,s
32-reg,collatz,17,n,prove,bytecode,0.011000,0.012000,0.012000,s
32-reg,collatz,17,n,prove,il,0.318000,0.321000,0.329000,s
32-reg,collatz,17,n,prove,rwm,0.065000,0.068000,0.070000,s
32-reg,collatz,17,n,prove,spartan,0.034000,0.035000,0.037000,s
32-reg,collatz,17,n,prove,openings,0.186000,0.188000,0.194000,s
32-reg,collatz,17,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,collatz,17,n,verify,instruction_lookups,0.013000,0.014000,0.015000,s
32-reg,collatz,17,n,verify,memory,0.009000,0.010000,0.010000,s
32-reg,collatz,18,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,18,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
32-reg,collatz,18,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,18,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,18,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,18,n,preprocess,setup,2.509000,2.558000,2.705000,s
32-reg,collatz,18,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,18,n,prove,il_wit,0.005000,0.005000,0.006000,s
32-reg,collatz,18,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,18,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,18,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,18,n,prove,r1cs_polys,0.012000,0.012000,0.013000,s
32-reg,collatz,18,n,prove,r1cs_aux,0.002000,0.002000,0.003000,s
32-reg,collatz,18,n,prove,commit,0.019000,0.020000,0.021000,s
32-reg,collatz,18,n,prove,bytecode,0.013000,0.013000,0.014000,s
32-reg,collatz,18,n,prove,il,0.322000,0.325000,0.327000,s
32-reg,collatz,18,n,prove,rwm,0.071000,0.072000,0.073000,s
32-reg,collatz,18,n,prove,spartan,0.048000,0.048000,0.050000,s
32-reg,collatz,18,n,prove,openings,0.185000,0.187000,0.196000,s
32-reg,collatz,18,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,collatz,18,n,verify,instruction_lookups,0.013000,0.014000,0.015000,s
32-reg,collatz,18,n,verify,memory,0.009000,0.010000,0.010000,s
32-reg,collatz,19,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,19,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
32-reg,collatz,19,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,19,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,19,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,19,n,preprocess,setup,2.550000,2.597000,2.652000,s
32-reg,collatz,19,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,19,n,prove,il_wit,0.005000,0.006000,0.006000,s
32-reg,collatz,19,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,19,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,19,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,19,n,prove,r1cs_polys,0.012000,0.012000,0.012000,s
32-reg,collatz,19,n,prove,r1cs_aux,0.001000,0.002000,0.003000,s
32-reg,collatz,19,n,prove,commit,0.020000,0.020000,0.022000,s
32-reg,collatz,19,n,prove,bytecode,0.013000,0.013000,0.014000,s
32-reg,collatz,19,n,prove,il,0.325000,0.327000,0.331000,s
32-reg,collatz,19,n,prove,rwm,0.069000,0.073000,0.076000,s
32-reg,collatz,19,n,prove,spartan,0.048000,0.049000,0.054000,s
32-reg,collatz,19,n,prove,openings,0.189000,0.190000,0.193000,s
32-reg,collatz,19,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,collatz,19,n,verify,instruction_lookups,0.014000,0.014000,0.015000,s
32-reg,collatz,19,n,verify,memory,0.009000,0.010000,0.011000,s
32-reg,collatz,20,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,20,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
32-reg,collatz,20,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,20,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,20,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,20,n,preprocess,setup,2.503000,2.580000,2.731000,s
32-reg,collatz,20,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,20,n,prove,il_wit,0.003000,0.004000,0.004000,s
32-reg,collatz,20,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,20,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,20,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,20,n,prove,r1cs_polys,0.003000,0.003000,0.003000,s
32-reg,collatz,20,n,prove,r1cs_aux,0.000000,0.001000,0.002000,s
32-reg,collatz,20,n,prove,commit,0.014000,0.015000,0.016000,s
32-reg,collatz,20,n,prove,bytecode,0.010000,0.010000,0.011000,s
32-reg,collatz,20,n,prove,il,0.312000,0.313000,0.320000,s
32-reg,collatz,20,n,prove,rwm,0.060000,0.063000,0.064000,s
32-reg,collatz,20,n,prove,spartan,0.024000,0.025000,0.025000,s
32-reg,collatz,20,n,prove,openings,0.185000,0.187000,0.189000,s
32-reg,collatz,20,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,collatz,20,n,verify,instruction_lookups,0.013000,0.014000,0.014000,s
32-reg,collatz,20,n,verify,memory,0.008000,0.009000,0.010000,s
32-reg,collatz,21,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,21,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
32-reg,collatz,21,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,21,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,21,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,21,n,preprocess,setup,2.543000,2.591000,2.721000,s
32-reg,collatz,21,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,21,n,prove,il_wit,0.003000,0.004000,0.004000,s
32-reg,collatz,21,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,21,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,21,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,21,n,prove,r1cs_polys,0.003000,0.003000,0.003000,s
32-reg,collatz,21,n,prove,r1cs_aux,0.000000,0.001000,0.001000,s
32-reg,collatz,21,n,prove,commit,0.014000,0.015000,0.016000,s
32-reg,collatz,21,n,prove,bytecode,0.010000,0.010000,0.011000,s
32-reg,collatz,21,n,prove,il,0.309000,0.315000,0.324000,s
32-reg,collatz,21,n,prove,rwm,0.062000,0.064000,0.066000,s
32-reg,collatz,21,n,prove,spartan,0.024000,0.025000,0.026000,s
32-reg,collatz,21,n,prove,openings,0.184000,0.188000,0.192000,s
32-reg,collatz,21,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,collatz,21,n,verify,instruction_lookups,0.013000,0.014000,0.015000,s
32-reg,collatz,21,n,verify,memory,0.009000,0.010000,0.010000,s
32-reg,collatz,22,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,22,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,collatz,22,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,22,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,22,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,22,n,preprocess,setup,2.343000,2.510000,2.672000,s
32-reg,collatz,22,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,22,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,collatz,22,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,22,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,22,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,22,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,collatz,22,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,collatz,22,n,prove,commit,0.017000,0.017000,0.019000,s
32-reg,collatz,22,n,prove,bytecode,0.011000,0.012000,0.012000,s
32-reg,collatz,22,n,prove,il,0.316000,0.320000,0.328000,s
32-reg,collatz,22,n,prove,rwm,0.064000,0.067000,0.070000,s
32-reg,collatz,22,n,prove,spartan,0.034000,0.035000,0.036000,s
32-reg,collatz,22,n,prove,openings,0.184000,0.187000,0.190000,s
32-reg,collatz,22,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,collatz,22,n,verify,instruction_lookups,0.014000,0.014000,0.015000,s
32-reg,collatz,22,n,verify,memory,0.009000,0.009000,0.010000,s
32-reg,collatz,23,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,23,n,preprocess,il_pp,0.008000,0.008000,0.008000,s
32-reg,collatz,23,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,23,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,23,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,23,n,preprocess,setup,2.156000,2.169000,2.353000,s
32-reg,collatz,23,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,23,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,collatz,23,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,23,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,23,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,23,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,collatz,23,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,collatz,23,n,prove,commit,0.015000,0.016000,0.019000,s
32-reg,collatz,23,n,prove,bytecode,0.011000,0.011000,0.013000,s
32-reg,collatz,23,n,prove,il,0.295000,0.298000,0.320000,s
32-reg,collatz,23,n,prove,rwm,0.061000,0.063000,0.067000,s
32-reg,collatz,23,n,prove,spartan,0.033000,0.033000,0.036000,s
32-reg,collatz,23,n,prove,openings,0.167000,0.170000,0.185000,s
32-reg,collatz,23,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,collatz,23,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,collatz,23,n,verify,memory,0.008000,0.009000,0.010000,s
32-reg,collatz,24,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,24,n,preprocess,il_pp,0.008000,0.008000,0.008000,s
32-reg,collatz,24,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,24,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,24,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,24,n,preprocess,setup,2.138000,2.183000,2.278000,s
32-reg,collatz,24,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,24,n,prove,il_wit,0.003000,0.004000,0.005000,s
32-reg,collatz,24,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,24,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,24,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,24,n,prove,r1cs_polys,0.006000,0.006000,0.006000,s
32-reg,collatz,24,n,prove,r1cs_aux,0.001000,0.001000,0.001000,s
32-reg,collatz,24,n,prove,commit,0.014000,0.015000,0.016000,s
32-reg,collatz,24,n,prove,bytecode,0.011000,0.011000,0.011000,s
32-reg,collatz,24,n,prove,il,0.296000,0.298000,0.300000,s
32-reg,collatz,24,n,prove,rwm,0.062000,0.063000,0.063000,s
32-reg,collatz,24,n,prove,spartan,0.031000,0.032000,0.033000,s
32-reg,collatz,24,n,prove,openings,0.167000,0.169000,0.171000,s
32-reg,collatz,24,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,collatz,24,n,verify,instruction_lookups,0.013000,0.013000,0.013000,s
32-reg,collatz,24,n,verify,memory,0.008000,0.009000,0.010000,s
32-reg,collatz,25,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,25,n,preprocess,il_pp,0.008000,0.008000,0.008000,s
32-reg,collatz,25,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,25,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,25,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,25,n,preprocess,setup,2.156000,2.178000,2.295000,s
32-reg,collatz,25,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,25,n,prove,il_wit,0.005000,0.005000,0.005000,s
32-reg,collatz,25,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,25,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,25,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,25,n,prove,r1cs_polys,0.011000,0.011000,0.012000,s
32-reg,collatz,25,n,prove,r1cs_aux,0.001000,0.002000,0.003000,s
32-reg,collatz,25,n,prove,commit,0.018000,0.019000,0.021000,s
32-reg,collatz,25,n,prove,bytecode,0.012000,0.012000,0.013000,s
32-reg,collatz,25,n,prove,il,0.298000,0.301000,0.302000,s
32-reg,collatz,25,n,prove,rwm,0.065000,0.067000,0.069000,s
32-reg,collatz,25,n,prove,spartan,0.045000,0.046000,0.051000,s
32-reg,collatz,25,n,prove,openings,0.169000,0.170000,0.172000,s
32-reg,collatz,25,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,collatz,25,n,verify,instruction_lookups,0.013000,0.013000,0.013000,s
32-reg,collatz,25,n,verify,memory,0.008000,0.009000,0.010000,s
32-reg,collatz,26,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,26,n,preprocess,il_pp,0.008000,0.008000,0.008000,s
32-reg,collatz,26,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,26,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,26,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,26,n,preprocess,setup,2.147000,2.172000,2.229000,s
32-reg,collatz,26,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,26,n,prove,il_wit,0.003000,0.004000,0.004000,s
32-reg,collatz,26,n,prove,rwm_wit,0.001000,0.001000,0.002000,s
32-reg,collatz,26,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,26,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,26,n,prove,r1cs_polys,0.006000,0.006000,0.006000,s
32-reg,collatz,26,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,collatz,26,n,prove,commit,0.014000,0.015000,0.016000,s
32-reg,collatz,26,n,prove,bytecode,0.011000,0.011000,0.011000,s
32-reg,collatz,26,n,prove,il,0.294000,0.296000,0.299000,s
32-reg,collatz,26,n,prove,rwm,0.061000,0.063000,0.064000,s
32-reg,collatz,26,n,prove,spartan,0.031000,0.032000,0.033000,s
32-reg,collatz,26,n,prove,openings,0.166000,0.170000,0.171000,s
32-reg,collatz,26,n,verify,bytecode,0.001000,0.001000,0.001000,s
32-reg,collatz,26,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,collatz,26,n,verify,memory,0.008000,0.009000,0.009000,s
32-reg,collatz,27,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,27,n,preprocess,il_pp,0.008000,0.008000,0.008000,s
32-reg,collatz,27,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,27,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,27,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,27,n,preprocess,setup,2.148000,2.177000,2.235000,s
32-reg,collatz,27,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,27,n,prove,il_wit,0.012000,0.012000,0.013000,s
32-reg,collatz,27,n,prove,rwm_wit,0.001000,0.001000,0.002000,s
32-reg,collatz,27,n,prove,wit_join,0.001000,0.001000,0.001000,s
32-reg,collatz,27,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,27,n,prove,r1cs_polys,0.047000,0.048000,0.048000,s
32-reg,collatz,27,n,prove,r1cs_aux,0.003000,0.004000,0.004000,s
32-reg,collatz,27,n,prove,commit,0.043000,0.044000,0.048000,s
32-reg,collatz,27,n,prove,bytecode,0.017000,0.017000,0.018000,s
32-reg,collatz,27,n,prove,il,0.322000,0.327000,0.330000,s
32-reg,collatz,27,n,prove,rwm,0.083000,0.084000,0.086000,s
32-reg,collatz,27,n,prove,spartan,0.133000,0.134000,0.158000,s
32-reg,collatz,27,n,prove,openings,0.175000,0.177000,0.182000,s
32-reg,collatz,27,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,collatz,27,n,verify,instruction_lookups,0.013000,0.014000,0.014000,s
32-reg,collatz,27,n,verify,memory,0.008000,0.009000,0.010000,s
32-reg,collatz,28,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,28,n,preprocess,il_pp,0.008000,0.008000,0.008000,s
32-reg,collatz,28,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,28,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,28,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,28,n,preprocess,setup,2.148000,2.207000,2.288000,s
32-reg,collatz,28,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,28,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,collatz,28,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,28,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,28,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,28,n,prove,r1cs_polys,0.006000,0.006000,0.006000,s
32-reg,collatz,28,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,collatz,28,n,prove,commit,0.015000,0.017000,0.017000,s
32-reg,collatz,28,n,prove,bytecode,0.011000,0.011000,0.011000,s
32-reg,collatz,28,n,prove,il,0.296000,0.298000,0.299000,s
32-reg,collatz,28,n,prove,rwm,0.060000,0.062000,0.066000,s
32-reg,collatz,28,n,prove,spartan,0.033000,0.034000,0.034000,s
32-reg,collatz,28,n,prove,openings,0.168000,0.169000,0.172000,s
32-reg,collatz,28,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,collatz,28,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,collatz,28,n,verify,memory,0.008000,0.009000,0.009000,s
32-reg,collatz,29,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,29,n,preprocess,il_pp,0.008000,0.008000,0.008000,s
32-reg,collatz,29,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,29,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,29,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,29,n,preprocess,setup,2.150000,2.175000,2.298000,s
32-reg,collatz,29,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,29,n,prove,il_wit,0.003000,0.004000,0.005000,s
32-reg,collatz,29,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,29,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,29,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,29,n,prove,r1cs_polys,0.006000,0.006000,0.006000,s
32-reg,collatz,29,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,collatz,29,n,prove,commit,0.016000,0.016000,0.017000,s
32-reg,collatz,29,n,prove,bytecode,0.010000,0.011000,0.011000,s
32-reg,collatz,29,n,prove,il,0.294000,0.297000,0.299000,s
32-reg,collatz,29,n,prove,rwm,0.061000,0.062000,0.064000,s
32-reg,collatz,29,n,prove,spartan,0.033000,0.034000,0.035000,s
32-reg,collatz,29,n,prove,openings,0.166000,0.169000,0.171000,s
32-reg,collatz,29,n,verify,bytecode,0.001000,0.001000,0.001000,s
32-reg,collatz,29,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,collatz,29,n,verify,memory,0.008000,0.009000,0.009000,s
32-reg,collatz,30,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,30,n,preprocess,il_pp,0.008000,0.008000,0.008000,s
32-reg,collatz,30,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,30,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,30,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,30,n,preprocess,setup,2.148000,2.162000,2.186000,s
32-reg,collatz,30,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,30,n,prove,il_wit,0.003000,0.004000,0.004000,s
32-reg,collatz,30,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,collatz,30,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,collatz,30,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,30,n,prove,r1cs_polys,0.006000,0.006000,0.006000,s
32-reg,collatz,30,n,prove,r1cs_aux,0.001000,0.001000,0.001000,s
32-reg,collatz,30,n,prove,commit,0.016000,0.016000,0.019000,s
32-reg,collatz,30,n,prove,bytecode,0.011000,0.011000,0.011000,s
32-reg,collatz,30,n,prove,il,0.295000,0.298000,0.300000,s
32-reg,collatz,30,n,prove,rwm,0.060000,0.062000,0.063000,s
32-reg,collatz,30,n,prove,spartan,0.034000,0.034000,0.034000,s
32-reg,collatz,30,n,prove,openings,0.167000,0.170000,0.172000,s
32-reg,collatz,30,n,verify,bytecode,0.001000,0.001000,0.001000,s
32-reg,collatz,30,n,verify,instruction_lookups,0.013000,0.013000,0.013000,s
32-reg,collatz,30,n,verify,memory,0.008000,0.009000,0.009000,s
32-reg,collatz,31,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,31,n,preprocess,il_pp,0.008000,0.008000,0.008000,s
32-reg,collatz,31,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,31,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,31,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,31,n,preprocess,setup,2.149000,2.165000,2.280000,s
32-reg,collatz,31,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,collatz,31,n,prove,il_wit,0.012000,0.012000,0.013000,s
32-reg,collatz,31,n,prove,rwm_wit,0.001000,0.001000,0.002000,s
32-reg,collatz,31,n,prove,wit_join,0.001000,0.001000,0.001000,s
32-reg,collatz,31,n,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,collatz,31,n,prove,r1cs_polys,0.047000,0.047000,0.048000,s
32-reg,collatz,31,n,prove,r1cs_aux,0.003000,0.004000,0.005000,s
32-reg,collatz,31,n,prove,commit,0.043000,0.044000,0.048000,s
32-reg,collatz,31,n,prove,bytecode,0.017000,0.017000,0.017000,s
32-reg,collatz,31,n,prove,il,0.323000,0.325000,0.330000,s
32-reg,collatz,31,n,prove,rwm,0.082000,0.084000,0.085000,s
32-reg,collatz,31,n,prove,spartan,0.131000,0.154000,0.155000,s
32-reg,collatz,31,n,prove,openings,0.176000,0.178000,0.181000,s
32-reg,collatz,31,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,collatz,31,n,verify,instruction_lookups,0.014000,0.014000,0.014000,s
32-reg,collatz,31,n,verify,memory,0.009000,0.009000,0.010000,s
32-reg,collatz,32,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,collatz,32,n,preprocess,il_pp,0.008000,0.008000,0.008000,s
32-reg,collatz,32,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,collatz,32,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,collatz,32,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
